Date;coke;pep;apple;micro
07/08/2009;55.99215698;16.41448593;7.300000191;11.23960972
10/08/2009;54.4637146;16.66909218;7.369999886;11.14038467
11/08/2009;54.79397583;16.73648834;7.289999962;10.94193172
12/08/2009;55.55438995;16.47813606;7.670000076;11.19450474
13/08/2009;55.76173019;16.59420776;7.829999924;11.14038467
14/08/2009;54.77862167;16.60918427;7.5;11.44707966
17/08/2009;53.82620239;16.758955;7.400000095;10.85172653
18/08/2009;54.03360748;16.59794807;7.539999962;11.01409435
19/08/2009;54.76858521;16.91246223;7.650000095;10.86976624
20/08/2009;55.10900879;16.95364952;7.949999809;10.89682674
21/08/2009;56.1999054;16.9948349;8.149999619;11.01409435
24/08/2009;56.13800049;17.25318527;8.720000267;10.96899223
25/08/2009;56.23082352;17.19327736;8.829999924;10.70739555
26/08/2009;55.25598907;17.24943733;8.859999657;10.61719227
27/08/2009;55.4184761;17.45162773;8.760000229;10.4909029
28/08/2009;55.64284134;17.19327736;8.420000076;10.54502487
31/08/2009;55.78210449;16.93493271;8.279999733;10.47286224
01/09/2009;54.2502327;16.89374733;7.96999979;10.30147266
02/09/2009;54.60611725;16.8488102;7.940000057;10.49992561
03/09/2009;54.94652939;16.87127686;7.829999924;10.41873837
04/09/2009;55.20185089;17.08469582;7.840000153;10.56306934
08/09/2009;55.46490479;17.18953133;7.809999943;10.77054119
09/09/2009;56.61768723;17.35802269;8.119999886;10.51796532
10/09/2009;57.55381775;17.54896736;8.050000191;10.45482063
11/09/2009;57.25207138;17.53399467;7.980000019;10.67131329
14/09/2009;57.68536377;17.72120857;8.149999619;10.59012985
15/09/2009;57.77817154;17.63134575;8.279999733;10.40971851
16/09/2009;58.319767;17.4928093;8.930000305;10.61719227
17/09/2009;57.94066238;17.35802269;9.199999809;10.85172653
18/09/2009;57.73178864;17.21199799;8.859999657;10.63523293
21/09/2009;57.66986847;17.41792488;9.279999733;11.08625984
22/09/2009;58.00256348;17.49655342;9.380000114;11.14940357
23/09/2009;57.57701492;17.27191162;9.5;11.28471375
24/09/2009;57.32946396;17.57518196;9.319999695;11.07723808
25/09/2009;57.09736252;17.72120857;9.319999695;11.15842342
28/09/2009;58.03351974;18.18922997;9.989999771;11.19450474
29/09/2009;57.20567322;18.38392448;9.949999809;11.20352745
30/09/2009;57.09736252;18.52246284;9.710000038;11.17646694
01/10/2009;56.13027573;18.22667313;9.5;10.85172653
02/10/2009;55.65057755;18.66099548;9.880000114;10.70739555
05/10/2009;56.49387741;18.84445763;10.06000042;10.71641731
06/10/2009;57.1979332;18.78829956;10.14000034;11.01409435
07/10/2009;56.58673859;18.73588371;10.22000027;11.34785748
08/10/2009;57.66213989;18.76208496;10.27999973;11.6274929
09/10/2009;57.81688309;18.75085068;10.57999992;11.4200201
12/10/2009;57.93292236;18.7209034;10.60999966;11.18548584
13/10/2009;57.75499344;18.7397728;10.71000004;11.26667023
14/10/2009;59.24043274;19.32480621;10.94999981;11.46512413
15/10/2009;59.39517593;19.59278297;10.84000015;11.28471375
16/10/2009;58.81491852;19.41161156;10.89999962;11.13136387
19/10/2009;59.04704285;19.71356392;11.10000038;11.30275249
20/10/2009;58.76076126;19.57391548;10.56999969;11.23960972
21/10/2009;59.05476379;19.305933;10.32999992;11.12234116
22/10/2009;60.95799637;19.69091606;10.56999969;11.18548584
23/10/2009;60.20754242;19.36632347;10.15999985;11.00507545
26/10/2009;59.43386841;19.207798;10;10.86074638
27/10/2009;58.79943085;19.33234978;9.920000076;10.54502487
28/10/2009;57.60797501;19.25686646;9.390000343;10.27441025
29/10/2009;58.39714432;19.19647408;9.670000076;10.00379372
30/10/2009;56.91941071;19.08701897;9.050000191;9.769259453
02/11/2009;57.46871185;19.2153492;8.850000381;9.354314804
03/11/2009;57.29849625;19.03417397;9.119999886;9.579827309
04/11/2009;57.30625534;19.2153492;8.869999886;9.63394928
05/11/2009;58.38165665;19.48332787;9.670000076;9.805342674
06/11/2009;58.34297943;19.44935608;9.369999886;10.14812183
09/11/2009;59.72785568;19.75885963;9.489999771;10.40971851
10/11/2009;60.33905411;19.9287014;9.329999924;10.30147266
11/11/2009;60.3158493;20.10232353;9.319999695;10.26539135
12/11/2009;59.7355957;20.09100151;8.829999924;10.31951237
13/11/2009;59.8207016;19.98532104;8.890000343;10.54502487
16/11/2009;60.36227798;20.24197006;9.010000229;10.5720892
17/11/2009;60.95026398;20.12119484;9.140000343;10.54502487
18/11/2009;60.58426666;20.07212639;9.029999733;10.70739555
19/11/2009;60.15596771;19.98908997;8.550000191;10.43678093
20/11/2009;59.68095779;20.24574852;8.140000343;10.26539135
23/11/2009;60.52973175;20.05325699;8.539999962;10.32853317
24/11/2009;60.436306;20.47221184;8.989999771;10.2834301
25/11/2009;60.66994476;20.53637695;8.979999542;10.42776012
27/11/2009;59.76659775;20.41182137;8.699999809;10.44580078
30/11/2009;60.30394745;20.56657028;8.460000038;10.27441025
01/12/2009;61.23059845;20.56279945;8.779999733;10.51796532
02/12/2009;61.05929947;20.54769707;8.960000038;10.22930908
03/12/2009;60.07810593;20.47221184;8.789999962;10.19322491
04/12/2009;60.92692566;20.29858971;8.970000267;9.949671745
07/12/2009;60.66994476;20.25330353;9.220000267;9.859464645
08/12/2009;60.04693985;20.09477425;9.100000381;9.688074112
09/12/2009;62.09499741;20.23442841;8.729999542;9.733177185
10/12/2009;62.82696915;20.40805054;8.470000267;9.706115723
11/12/2009;63.66021347;20.29481888;8.449999809;9.697094917
14/12/2009;63.78480911;20.29858971;8.479999542;9.769259453
15/12/2009;64.39998627;20.37785339;8.289999962;9.733177185
16/12/2009;63.63687134;20.33633232;8.090000153;9.832404137
17/12/2009;62.66347504;20.22310829;8.100000381;9.706115723
18/12/2009;63.05280685;20.13251686;8.159999847;9.976733208
21/12/2009;63.41101837;20.35143661;8.539999962;9.904567719
22/12/2009;63.8237381;20.42691994;8.550000191;9.805342674
23/12/2009;64.00283813;20.41559601;8.829999924;10.24734879
24/12/2009;64.2831955;20.43823814;8.859999657;10.31951237
28/12/2009;64.98402405;20.58167076;8.789999962;10.26539135
29/12/2009;65.51354218;20.47976112;8.840000153;10.18420601
30/12/2009;65.33444977;20.58543587;8.899999619;10.27441025
31/12/2009;64.37661743;20.37785339;8.729999542;10.02183437
04/01/2010;64.64919281;20.55525017;8.739999771;10.19322491
05/01/2010;64.24425507;20.38917542;8.529999733;10.21126652
06/01/2010;65.15534973;20.50240517;8.399999619;10.15714359
07/01/2010;65.20206451;20.67225456;8.399999619;9.91358757
08/01/2010;65.66151428;20.77793884;8.229999542;9.832404137
11/01/2010;65.39672852;20.88361931;8.079999924;9.823382378
12/01/2010;65.45124054;20.82322693;7.889999866;9.715135574
13/01/2010;65.24098969;21.02093124;7.960000038;9.841424942
14/01/2010;65.02297211;21.04373932;8.25;9.796320915
15/01/2010;64.92173004;21.0969696;8.050000191;9.823382378
19/01/2010;66.28448486;21.36691475;8.350000381;9.778279305
20/01/2010;65.97299957;21.38210678;8.479999542;9.760237694
21/01/2010;64.39998627;21.12358093;8.510000229;9.552767754
22/01/2010;63.44995499;20.7243824;8.449999809;9.354314804
25/01/2010;63.72253799;20.7966156;8.25;9.128798485
26/01/2010;63.56675339;20.71297455;8.149999619;9.029573441
27/01/2010;64.08850861;20.49245644;8.270000458;9.345293045
28/01/2010;62.88149643;20.51146889;8.180000305;9.246068001
29/01/2010;62.67902374;20.12747765;7.920000076;9.164881706
01/02/2010;62.64007568;20.27955055;7.929999828;9.092717171
02/02/2010;62.63231659;20.69776917;8.029999733;9.246068001
03/02/2010;63.46554184;20.77760887;8.010000229;9.435499191
04/02/2010;61.68227768;20.46204567;8.270000458;9.164881706
05/02/2010;61.16052628;20.51906967;8.430000305;9.209983826
08/02/2010;60.37401199;20.28335381;8.859999657;9.164881706
09/02/2010;61.30069733;20.28335381;9.340000153;9.065656662
10/02/2010;61.22280121;20.24913788;9.520000458;9.110758781
11/02/2010;62.50770187;20.35559082;9.590000153;9.985752106
12/02/2010;61.65888977;20.5038681;9.659999847;10.02183437
16/02/2010;62.66347504;20.75479507;9.81000042;9.931628227
17/02/2010;62.81628418;20.81562614;9.859999657;10.05791664
18/02/2010;63.57660294;20.89926529;9.989999771;9.920763969
19/02/2010;63.89796829;20.67495728;9.949999809;9.865902901
22/02/2010;63.23955917;20.68255424;10.02000046;9.719604492
23/02/2010;62.4792366;20.51906967;10.02999973;9.646457672
24/02/2010;62.76143265;20.65593719;9.989999771;9.792754173
25/02/2010;62.50276566;20.57609749;10.10999966;9.801897049
26/02/2010;62.82411957;20.63693237;10.10999966;9.719604492
01/03/2010;63.16119385;20.64073563;10.15999985;10.00305557
02/03/2010;63.59228897;20.75100136;10.5;9.884189606
03/03/2010;63.49039459;20.56089783;10.47999954;10.03048706
04/03/2010;63.50605774;20.56089783;10.61999989;10.08534718
05/03/2010;64.61911011;20.65214539;10.77999973;10.08534718
08/03/2010;63.73337555;20.69015884;10.94999981;10.1584959
09/03/2010;64.26634216;20.83463287;10.88000011;10.1584959
10/03/2010;63.92931747;20.92207909;10.94999981;10.2225008
11/03/2010;63.69419479;21.11597824;10.77999973;10.52423954
12/03/2010;63.78824997;20.72817993;10.39000034;10.48766327
15/03/2010;63.69419479;20.83463287;10.35000038;10.55166912
16/03/2010;64.00772858;20.789011;10.28999996;10.64310551
17/03/2010;64.41531372;20.72057343;10.31000042;10.78025723
18/03/2010;65.58322144;20.44303703;10.35000038;10.93569946
19/03/2010;64.24286652;20.32517242;10.07999992;10.80768871
22/03/2010;64.14881134;20.48106003;10.22000027;10.93569946
23/03/2010;64.5485611;20.65974617;10.39999962;10.94484234
24/03/2010;63.96853638;20.48106003;10.43999958;10.90826988
25/03/2010;63.43553162;20.34798241;10.30000019;10.79854584
26/03/2010;63.49039459;20.11226654;10.60999966;10.94484234
29/03/2010;63.77256775;20.19591141;10.82999992;10.88083744
30/03/2010;66.06134796;19.96399117;11;10.99970341
31/03/2010;65.50482941;20.02861786;10.31999969;11.01799011
01/04/2010;65.72433472;20.13507462;10;10.89912319
05/04/2010;65.99082184;20.12367439;10.14999962;10.99970341
06/04/2010;66.11623383;20.08945656;9.930000305;11.03627872
07/04/2010;65.57537079;19.96019363;9.640000343;11.07285213
08/04/2010;65.0188446;19.87654877;9.470000267;11.08199501
09/04/2010;65.44211578;20.04763794;9.31000042;11.41116428
12/04/2010;65.27752686;20.02482605;9.43999958;11.42945099
13/04/2010;65.79486084;20.0439949;9.449999809;11.21914959
14/04/2010;66.14757538;20.05549622;9.640000343;10.88083744
15/04/2010;66.62574005;20.07466507;9.5;10.67053509
16/04/2010;65.65375519;20.03631783;9.220000267;10.78025723
19/04/2010;65.76351166;20.28552628;9.319999695;10.68882084
20/04/2010;66.83737946;20.34303474;9.600000381;10.85340595
21/04/2010;67.17440033;19.85229111;9.710000038;10.74368286
22/04/2010;67.44875336;19.59925079;9.850000381;10.59738731
23/04/2010;67.86415863;19.62992668;9.609999657;10.60653019
26/04/2010;68.53826141;19.31170273;9.380000114;10.58824253
27/04/2010;68.95372009;19.08166313;9.220000267;10.46023369
28/04/2010;69.16533661;19.27336311;9.229999542;9.993911743
29/04/2010;70.01970673;19.45738983;9.800000191;10.29564953
30/04/2010;69.502388;19.61458778;9.640000343;10.13106537
03/05/2010;70.39595032;19.5034008;9.869999886;10.19507027
04/05/2010;68.72637939;19.24269104;9.279999733;10.0121994
05/05/2010;67.87198639;19.22736168;9.020000458;9.829327583
06/05/2010;66.03000641;18.78645134;8.930000305;9.591593742
07/05/2010;64.76805115;18.67910385;8.609999657;9.655601501
10/05/2010;67.3860321;19.05098724;8.850000381;9.957338333
11/05/2010;66.65705872;18.9398098;9.369999886;9.966482162
12/05/2010;67.75443268;18.8439579;9.81000042;10.16763973
13/05/2010;67.08815765;18.63692284;9.850000381;10.02134323
14/05/2010;66.37490082;18.59475517;9.609999657;9.774467468
17/05/2010;66.37490082;18.56790733;9.579999924;9.829327583
18/05/2010;65.8575592;18.42222023;9.220000267;9.719604492
19/05/2010;65.10429382;18.38004875;9.119999886;9.609882355
20/05/2010;62.76956177;17.82028961;9.010000229;9.472728729
21/05/2010;63.65297699;17.99664688;9.039999962;9.363006592
24/05/2010;62.77745438;18.23435783;9.31000042;9.372151375
25/05/2010;62.68282318;18.10783577;9.5;9.399580002
26/05/2010;62.44615555;18.08483505;9.489999771;9.619026184
27/05/2010;64.22879028;18.35320854;9.850000381;9.820184708
28/05/2010;62.55658722;18.23435783;9.75;9.829327583
01/06/2010;61.57852936;17.99664688;9.430000305;9.664744377
02/06/2010;62.10699463;18.20368195;9.800000191;9.884189606
03/06/2010;61.7914772;18.29953384;10.02999973;10.05791569
04/06/2010;60.02466965;17.83946037;9.550000191;9.783611298
07/06/2010;58.95197678;17.72443962;9.56000042;9.692175865
08/06/2010;59.09393692;17.75510788;9.550000191;9.628170013
09/06/2010;58.99140167;17.58257866;9.380000114;9.500160217
10/06/2010;61.07372284;18.09633827;9.449999809;9.774467468
11/06/2010;61.7599411;18.09633827;9.479999542;9.929905891
14/06/2010;61.6337204;18.14617729;9.430000305;10.00305557
15/06/2010;62.91941071;18.46822548;9.739999771;10.36879826
16/06/2010;63.79494095;18.70594025;9.789999962;10.19507027
17/06/2010;63.91327667;18.64458847;9.869999886;10.38708496
18/06/2010;64.03160095;18.69826126;9.729999542;10.48766327
21/06/2010;64.2603302;18.51806641;9.520000458;10.55166912
22/06/2010;63.12451935;18.39922142;9.539999962;10.24078751
23/06/2010;63.19548416;18.23435783;9.449999809;10.24993038
24/06/2010;61.66531754;18.19602203;9.420000076;10.07620525
25/06/2010;62.2332077;18.09249496;9.729999542;10.05791569
28/06/2010;62.29630661;18.08866692;9.840000153;10.07620525
29/06/2010;61.90980911;17.88546181;9.630000114;9.692175865
30/06/2010;62.30418396;17.93531036;9.680000305;9.591593742
01/07/2010;61.95713806;17.81261826;9.779999733;9.600740433
02/07/2010;61.26303101;17.81261826;9.670000076;9.728749275
06/07/2010;61.6337204;17.90079689;9.970000267;9.637312889
07/07/2010;63.51100922;18.2918644;10.5;10.03962994
08/07/2010;64.06311035;18.44138908;10.60000038;10.12192059
09/07/2010;64.80453491;18.4145546;10.72999954;10.14020824
12/07/2010;64.88343811;18.3340435;10.52000046;10.16763973
13/07/2010;65.90093231;18.44625664;11.02000046;10.43280315
14/07/2010;65.50656128;18.51590919;11.14999962;10.33222294
15/07/2010;65.51446533;18.58168983;11.23999977;10.35965347
16/07/2010;63.85017014;18.21408272;11.11999989;10.16763973
19/07/2010;64.06311035;18.3456459;11;10.40537167
20/07/2010;64.82820892;18.36886406;11.14000034;10.47851944
21/07/2010;64.91500092;18.83708572;10.85000038;10.27736092
22/07/2010;66.84745026;18.96477699;10.96000004;10.62481689
23/07/2010;67.96749878;18.93382072;11.28999996;10.72539711
26/07/2010;68.87460327;19.05377579;11.46000004;10.88997936
27/07/2010;68.4644165;19.06538963;11.43999958;10.91741085
28/07/2010;68.3776474;19.04603958;11.44999981;10.84426403
29/07/2010;68.10159302;18.95317078;11.26000023;10.77111435
30/07/2010;67.47058868;18.99186516;11.09000015;10.86254978
02/08/2010;68.94554901;19.28208351;11.17000008;10.92655468
03/08/2010;68.78781128;19.34786987;10.97000027;10.54252529
04/08/2010;69.41093445;19.41752243;10.5;10.79854584
05/08/2010;69.19007111;19.34012794;10.26000023;10.74368286
06/08/2010;68.85092926;19.56843376;9.979999542;10.04877377
09/08/2010;69.43460846;19.68838501;10.22999954;10.03962994
10/08/2010;68.70892334;19.91669655;10.14000034;10.11277866
11/08/2010;66.33475494;19.49878311;9.989999771;10.03048706
12/08/2010;66.26377869;19.49878311;9.829999924;9.902477264
13/08/2010;66.26377869;19.37108231;9.899999619;9.939051628
16/08/2010;65.8062973;19.47942924;9.789999962;9.94819355
17/08/2010;66.32686615;19.61486816;9.840000153;9.975625038
18/08/2010;66.36260986;19.43686485;9.729999542;10.05791569
19/08/2010;64.93392181;19.08473969;9.220000267;10.06706047
20/08/2010;64.02112579;19.09247589;9.100000381;10.11277866
23/08/2010;64.35447693;19.26273727;8.880000114;9.957338333
24/08/2010;63.85443115;19.14664841;8.859999657;9.829327583
25/08/2010;64.09254456;19.27821541;9.010000229;10.04877377
26/08/2010;63.32266617;19.15439415;9.010000229;9.856758118
27/08/2010;64.29097748;19.2859478;9.140000343;9.829327583
30/08/2010;63.21949768;19.15051651;9.029999733;9.692175865
31/08/2010;62.34637833;19.09247589;9.029999733;9.765322685
01/09/2010;64.29894257;19.45234871;9.220000267;9.975625038
02/09/2010;64.98151398;19.58390808;9.539999962;10.06706047
03/09/2010;66.2594223;19.63421249;9.659999847;10.24993038
07/09/2010;65.19581604;19.53747177;9.489999771;10.08534718
08/09/2010;65.68000793;19.52199745;9.479999542;10.16763973
09/09/2010;65.84667969;19.76965332;9.680000305;10.24993038
10/09/2010;66.62452698;19.94377708;9.840000153;10.17678261
13/09/2010;67.35474396;19.90895653;9.949999809;10.27736092
14/09/2010;67.17216492;19.89347458;10.10999966;10.37794018
15/09/2010;67.13248444;19.99022102;10.03999996;10.32308102
16/09/2010;67.42618561;19.97085953;9.859999657;9.829327583
17/09/2010;68.3151474;19.9824791;9.989999771;9.893333435
20/09/2010;69.37872314;20.2223835;10.78999996;9.993911743
21/09/2010;68.69611359;20.17982674;10.67000008;10.00305557
22/09/2010;68.75960541;20.11791611;10.43000031;10.07620525
23/09/2010;67.88651276;19.96699715;10.17000008;9.966482162
24/09/2010;69.02153015;20.09856606;10.42000008;9.875045776
27/09/2010;68.41035461;20.16047668;10.26000023;9.893333435
28/09/2010;69.0850296;20.26882553;10.35000038;10.2042141
29/09/2010;69.18824005;20.31139565;10.31000042;10.05791569
30/09/2010;68.82311249;20.21465683;10.60999966;9.893333435
01/10/2010;69.54537201;20.34622192;10.60000038;9.939051628
04/10/2010;68.81517792;20.31912994;10.73999977;10.04877377
05/10/2010;70.52960205;20.53969383;11.11999989;10.37794018
06/10/2010;71.34711456;20.50100136;10.93000031;10.14935112
07/10/2010;70.5613327;20.34622192;10.85999966;10.07620525
08/10/2010;70.76769257;20.43521881;10.80000019;10.1584959
11/10/2010;70.04541779;20.43521881;10.63000011;10.17678261
12/10/2010;69.96607971;20.70608521;10.71000004;10.2865057
13/10/2010;70.75183105;20.74899864;10.89000034;10.33222294
14/10/2010;70.69628143;20.76070595;10.72000027;10.49680805
15/10/2010;70.75183105;20.74510384;10.97999954;10.39622879
18/10/2010;71.16455841;20.94018745;10.88000011;10.2865057
19/10/2010;70.28353119;20.62804985;10.60999966;10.21335697
20/10/2010;71.01374054;20.45247269;10.69999981;10.13106537
21/10/2010;71.87097931;20.61635208;10.51000023;10.2865057
22/10/2010;71.78369141;20.50710678;10.55000019;10.23164368
25/10/2010;72.14878082;20.48759079;10.69999981;10.35965347
26/10/2010;71.80748749;20.55782509;10.69999981;10.32308102
27/10/2010;71.72811127;20.14814758;10.53999996;10.35050964
28/10/2010;67.52141571;20.19106865;10.30000019;10.37794018
29/10/2010;66.84673309;20.02329826;10.31000042;10.47851944
01/11/2010;66.65626526;19.74237633;10.43999958;10.41451645
02/11/2010;67.30712891;19.85161591;10.71000004;10.49680805
03/11/2010;67.70396423;19.91405106;10.89999962;10.46937656
04/11/2010;69.0850296;19.85161591;11.88000011;10.63395977
05/11/2010;68.52945709;19.86722755;11.86999989;10.33222294
08/11/2010;68.14842987;19.68385124;12;10.86254978
09/11/2010;67.70396423;19.52778625;11.77999973;10.76197052
10/11/2010;68.45800781;19.57460403;12.09000015;10.80768871
11/11/2010;68.65643311;19.42243958;11.93999958;10.87169266
12/11/2010;68.45008087;18.95424652;11.82999992;10.5150938
15/11/2010;68.41830444;18.79037476;11.80000019;10.58824253
16/11/2010;66.86263275;18.59528732;11.52999973;10.49680805
17/11/2010;67.05033112;18.64991379;11.68000031;10.62481689
18/11/2010;68.32823944;18.5796814;11.80000019;10.71625328
19/11/2010;67.89692688;18.4938488;11.97999954;10.67967892
22/11/2010;67.80908203;18.43532372;11.56999969;10.78025723
23/11/2010;66.76279449;18.31827354;11.60000038;10.59738731
24/11/2010;67.61737061;18.32217598;11.80000019;10.73453999
26/11/2010;67.40973663;18.25974846;11.73999977;10.75282764
29/11/2010;67.26594543;18.13880348;11.97000027;10.73453999
30/11/2010;67.07428741;18.14660454;11.47999954;10.73453999
01/12/2010;68.72759247;18.34168053;11.64999962;10.94484234
02/12/2010;69.0949707;18.57578087;11.5;11.04542065
03/12/2010;69.43843079;18.48213959;11.72000027;11.24658012
06/12/2010;69.39051819;18.30657005;12.18999958;11.10942554
07/12/2010;67.24200439;18.29486084;9.869999886;10.9814167
08/12/2010;67.63336182;18.23243141;9.25;10.96312904
09/12/2010;67.17810059;18.38850021;9.430000305;11.1277132
10/12/2010;67.34584045;18.5796814;9.460000038;11.19171715
13/12/2010;68.1285553;18.52506065;9.159999847;10.99055958
14/12/2010;68.5598526;18.7474575;9.119999886;10.97227287
15/12/2010;68.53588104;18.77476311;9.220000267;10.99970341
16/12/2010;69.00711823;18.94643402;9.220000267;11.1734314
17/12/2010;68.98318481;18.88401413;9.18999958;11.10942554
20/12/2010;69.75788879;18.8332901;9.229999542;11.16428757
21/12/2010;69.11094666;18.72794342;9.420000076;11.18257523
22/12/2010;69.26271057;18.66552162;9.479999542;11.4660244
23/12/2010;69.06302643;18.65381241;9.56000042;11.3837328
27/12/2010;69.49433899;18.48604584;9.75;11.47516918
28/12/2010;69.27867889;18.48995018;9.770000458;11.4020195
29/12/2010;69.29466248;18.50164413;9.850000381;11.47516918
30/12/2010;69.11893463;18.56017494;9.710000038;11.49345493
31/12/2010;68.92726135;18.69283104;9.609999657;11.37458897
03/01/2011;69.31861115;18.65771866;9.800000191;11.4477396
04/01/2011;69.22277832;18.8332901;9.800000191;11.45688152
05/01/2011;69.22277832;18.8332901;10.02999973;11.23743629
06/01/2011;68.79944611;18.79427147;10.05000019;11.21000481
07/01/2011;68.87136841;18.87230873;9.890000343;11.06370926
10/01/2011;69.6061554;18.70454025;10.02000046;10.94484234
11/01/2011;70.07736969;18.66552162;10.09000015;10.91741085
12/01/2011;70.81217957;18.7364006;10.23999977;10.93569946
13/01/2011;70.31698608;18.65370369;10.28999996;11.00884628
14/01/2011;70.36490631;18.46468353;10.22999954;10.75282764
18/01/2011;70.39685822;18.58676338;9.979999542;10.67967892
19/01/2011;70.25307465;18.63795471;9.699999809;10.52423954
20/01/2011;70.31698608;18.88603783;9.489999771;10.55166912
21/01/2011;71.31536102;18.87028885;9.760000229;10.2865057
24/01/2011;72.13800049;18.96873474;9.859999657;10.39622879
25/01/2011;70.68437195;18.88603783;9.949999809;10.45108986
26/01/2011;71.53898621;18.40956306;10;10.37794018
27/01/2011;71.235466;18.26385307;10.01000023;10.26821709
28/01/2011;69.8377533;17.91338539;9.81000042;10.24993038
31/01/2011;70.22113037;17.78343201;9.800000191;10.32308102
01/02/2011;70.11728668;17.81099701;9.960000038;10.65224838
02/02/2011;70.08535004;18.00789261;10.11999989;10.68882084
03/02/2011;70.24510956;18.11421776;12.31000042;10.64310551
04/02/2011;70.51664734;18.16147041;13.14000034;10.73453999
07/02/2011;70.91599274;17.99213982;13.36999989;10.78940105
08/02/2011;71.45909119;17.96063995;13.56000042;10.86254978
09/02/2011;72.50540161;17.93307114;13.57999992;10.68882084
10/02/2011;72.24980927;17.91338539;13.46000004;9.829327583
11/02/2011;73.32007599;17.94095039;13.51000023;9.856758118
14/02/2011;73.39994049;18.10634422;13.5;10.0121994
15/02/2011;73.47980499;18.40956306;13.34000015;10.00305557
16/02/2011;74.18689728;18.21660423;13.27000046;10.0121994
17/02/2011;74.50827789;18.24022865;13.26000023;10.08534718
18/02/2011;74.69307709;18.46074867;13.25;10.12192059
22/02/2011;73.92173004;18.4961834;12.81000042;10.02134323
23/02/2011;72.52365112;18.29929352;12.31000042;9.865902901
24/02/2011;72.3388443;18.58676338;12.82999992;9.856758118
25/02/2011;72.51561737;18.76003075;12.96000004;10.1584959
28/02/2011;74.10652161;18.94117165;12.47000027;10.16763973
01/03/2011;72.6843338;18.70490074;12.71000004;10.0121994
02/03/2011;73.37535095;18.77577591;13.14999962;10.05791569
03/03/2011;74.57256317;19.03961945;13.60000038;10.24993038
04/03/2011;74.07439423;19.17350578;13.44999981;10.3047924
07/03/2011;74.24314117;19.09868431;13.22000027;9.975625038
08/03/2011;75.32785797;19.17743683;13.84000015;10.1584959
09/03/2011;74.86183167;19.3231411;14.14000034;10.1584959
10/03/2011;72.32277679;19.09868431;14;10.09449196
11/03/2011;73.60836029;19.08293152;14.02999973;10.10363388
14/03/2011;73.13430786;18.98842621;14.10000038;10.10827732
15/03/2011;71.91300201;18.76396179;13.73999977;10.0618639
16/03/2011;70.34618378;18.39380264;13.59000015;9.727705002
17/03/2011;71.26216125;18.61038589;13.75;9.699860573
18/03/2011;71.49517059;18.86635017;13.93999958;9.848374367
21/03/2011;73.07804871;18.91360664;14.27999973;9.97832489
22/03/2011;72.87719727;18.88603783;14.48999977;9.969043732
23/03/2011;74.03420258;18.89785194;14.39999962;10.0618639
24/03/2011;74.38774872;18.9451046;14.46000004;10.17325115
25/03/2011;74.13868713;18.91360664;14.47999954;10.19181633
28/03/2011;74.01815796;18.9332943;14.51000023;10.18253326
29/03/2011;74.59666443;19.05142593;14.57999992;10.17325115
30/03/2011;74.29936981;19.27982712;14.90999985;10.18253326
31/03/2011;75.12697601;19.31526756;14.52999973;10.18253326
01/04/2011;74.82967377;19.44128036;14.64999962;10.21966171
04/04/2011;75.23945618;19.78782082;14.88000011;10.21966171
05/04/2011;75.03857422;19.6854248;15.02000046;10.18253326
06/04/2011;75.3841095;19.95714378;15.47999954;10.53525639
07/04/2011;74.87788391;19.8823204;15.31999969;10.28463745
08/04/2011;74.90201569;19.8823204;15.14999962;10.34032917
11/04/2011;75.36802673;20.04771233;16.06999969;10.33104801
12/04/2011;74.21903992;20.09496307;16.03000069;10.22894382
13/04/2011;74.61275482;20.0552063;15.88000011;10.33104801
14/04/2011;74.67701721;20.27384949;15.09000015;10.40530491
15/04/2011;74.58061981;20.63162613;16.93000031;10.42386913
18/04/2011;73.47982788;20.38515663;16.64999962;10.34961319
19/04/2011;73.80924225;20.30962944;16.60000038;10.41458702
20/04/2011;75.33589172;20.19434166;16.62999916;10.47956276
21/04/2011;75.46445465;20.59186935;16.56999969;10.5074091
25/04/2011;75.62515259;20.4010601;16.34000015;10.44243431
26/04/2011;77.08752441;20.57995033;16.71999931;10.59094906
27/04/2011;77.51338959;20.74292755;16.54000092;10.75802708
28/04/2011;78.12403107;20.78666306;16.54999924;10.73946381
29/04/2011;78.10795593;20.68727875;17.37999916;10.56310177
02/05/2011;77.87492371;20.90592003;17.14999962;10.60951328
03/05/2011;77.80260468;21.00927734;16.76000023;10.63735867
04/05/2011;77.29641724;21.04505157;16.59000015;10.5074091
05/05/2011;76.26794434;20.89796638;16.62999916;10.45171642
06/05/2011;76.81433105;20.87809181;16.94000053;10.61879444
09/05/2011;77.12769318;20.93373871;17.22999954;10.7023344
10/05/2011;76.90270996;21.00530243;17.60000038;10.7765913
11/05/2011;76.75003815;21.08877945;17.20999908;10.71161652
12/05/2011;77.65797424;21.27959251;17.69000053;10.86013317
13/05/2011;77.14376068;21.26369667;17.67000008;10.68377018
16/05/2011;76.70183563;21.46643257;17.30999947;10.47956276
17/05/2011;75.41624451;21.26767159;17.86000061;10.54453754
18/05/2011;75.92544556;21.39488029;17.64999962;10.7023344
19/05/2011;76.54776764;21.23586464;17.78000069;10.86013317
20/05/2011;75.61828613;21.27164268;17.95000076;10.7673111
23/05/2011;74.75350189;21.16828537;17.88999939;10.64664173
24/05/2011;74.33320618;21.20008659;18.30999947;10.44243431
